"ROLE_ID","PERMISSION_ID","ACCESS_RIGHT","CREATE_DATE","CREATOR_ACC_ID","UPDATE_DATE","UPDATE_BY_ACC_ID","OPTLOCK_VER","PERMISSION_NAME","FUNCTION_CODE","BEFORE_ACTIVE","AFTER_ACTIVE"
"2","1","","2018-11-08 13:43:52.904000",NULL,NULL,NULL,"0","CREATE","DEPLOY_TO_PRODUCTION",NULL,NULL
"2","1","","2018-11-08 13:43:52.881000",NULL,NULL,NULL,"0","CREATE","PARTICIPANT_API_GATEWAY_SETTING",NULL,NULL
"2","1","","2018-11-08 13:43:52.868000",NULL,NULL,NULL,"0","CREATE","PARTICIPANT_FULL_COMPANY_INFORMATION",NULL,NULL
"2","1","","2018-11-08 13:43:52.855000",NULL,NULL,NULL,"0","CREATE","PARTICIPANT_LIST",NULL,NULL
"2","1","","2018-11-08 13:43:52.843000",NULL,NULL,NULL,"0","CREATE","PARTICIPANT_SERVICE_ASSIGNMENT",NULL,NULL
"2","1","","2018-11-08 13:43:52.819000",NULL,NULL,NULL,"0","CREATE","PARTICIPANT_SERVICE_SETTING",NULL,NULL
"2","1","","2018-11-08 13:43:52.803000",NULL,NULL,NULL,"0","CREATE","PREPRODUCTION",NULL,NULL
"2","1","","2018-11-08 13:43:52.788000",NULL,NULL,NULL,"0","CREATE","PRODUCTION",NULL,NULL
"2","1","","2018-11-08 13:43:52.774000",NULL,NULL,NULL,"0","CREATE","SETTLEMENT_CUT_OFF_TIME_SETTING",NULL,NULL
"2","1","","2018-11-08 13:43:52.754000",NULL,NULL,NULL,"0","CREATE","USER_ACCOUNT",NULL,NULL
"2","1","","2018-11-08 13:43:52.741000",NULL,NULL,NULL,"0","CREATE","USER_ROLE",NULL,NULL
"2","2","","2018-11-08 13:43:52.915000",NULL,NULL,NULL,"0","VIEW","DEPLOY_TO_PRODUCTION",NULL,NULL
"2","2","","2018-11-08 13:43:52.889000",NULL,NULL,NULL,"0","VIEW","PARTICIPANT_API_GATEWAY_SETTING",NULL,NULL
"2","2","","2018-11-08 13:43:52.871000",NULL,NULL,NULL,"0","VIEW","PARTICIPANT_FULL_COMPANY_INFORMATION",NULL,NULL
"2","2","","2018-11-08 13:43:52.858000",NULL,NULL,NULL,"0","VIEW","PARTICIPANT_LIST",NULL,NULL
"2","2","","2018-11-08 13:43:52.845000",NULL,NULL,NULL,"0","VIEW","PARTICIPANT_SERVICE_ASSIGNMENT",NULL,NULL
"2","2","","2018-11-08 13:43:52.830000",NULL,NULL,NULL,"0","VIEW","PARTICIPANT_SERVICE_SETTING",NULL,NULL
"2","2","","2018-11-08 13:43:52.805000",NULL,NULL,NULL,"0","VIEW","PREPRODUCTION",NULL,NULL
"2","2","","2018-11-08 13:43:52.791000",NULL,NULL,NULL,"0","VIEW","PRODUCTION",NULL,NULL
"2","2","","2018-11-08 13:43:52.777000",NULL,NULL,NULL,"0","VIEW","SETTLEMENT_CUT_OFF_TIME_SETTING",NULL,NULL
"2","2","","2018-11-08 13:43:52.758000",NULL,NULL,NULL,"0","VIEW","USER_ACCOUNT",NULL,NULL
"2","2","","2018-11-08 13:43:52.743000",NULL,NULL,NULL,"0","VIEW","USER_ROLE",NULL,NULL
"2","4","","2018-11-08 13:43:52.918000",NULL,NULL,NULL,"0","EDIT","DEPLOY_TO_PRODUCTION",NULL,NULL
"2","4","","2018-11-08 13:43:52.892000",NULL,NULL,NULL,"0","EDIT","PARTICIPANT_API_GATEWAY_SETTING",NULL,NULL
"2","4","","2018-11-08 13:43:52.874000",NULL,NULL,NULL,"0","EDIT","PARTICIPANT_FULL_COMPANY_INFORMATION",NULL,NULL
"2","4","","2018-11-08 13:43:52.861000",NULL,NULL,NULL,"0","EDIT","PARTICIPANT_LIST",NULL,NULL
"2","4","","2018-11-08 13:43:52.848000",NULL,NULL,NULL,"0","EDIT","PARTICIPANT_SERVICE_ASSIGNMENT",NULL,NULL
"2","4","","2018-11-08 13:43:52.833000",NULL,NULL,NULL,"0","EDIT","PARTICIPANT_SERVICE_SETTING",NULL,NULL
"2","4","","2018-11-08 13:43:52.809000",NULL,NULL,NULL,"0","EDIT","PREPRODUCTION",NULL,NULL
"2","4","","2018-11-08 13:43:52.793000",NULL,NULL,NULL,"0","EDIT","PRODUCTION",NULL,NULL
"2","4","","2018-11-08 13:43:52.780000",NULL,NULL,NULL,"0","EDIT","SETTLEMENT_CUT_OFF_TIME_SETTING",NULL,NULL
"2","4","","2018-11-08 13:43:52.761000",NULL,NULL,NULL,"0","EDIT","USER_ACCOUNT",NULL,NULL
"2","4","","2018-11-08 13:43:52.746000",NULL,NULL,NULL,"0","EDIT","USER_ROLE",NULL,NULL
"2","8","","2018-11-08 13:43:52.921000",NULL,NULL,NULL,"0","DELETE","DEPLOY_TO_PRODUCTION",NULL,NULL
"2","8","","2018-11-08 13:43:52.895000",NULL,NULL,NULL,"0","DELETE","PARTICIPANT_API_GATEWAY_SETTING",NULL,NULL
"2","8","","2018-11-08 13:43:52.876000",NULL,NULL,NULL,"0","DELETE","PARTICIPANT_FULL_COMPANY_INFORMATION",NULL,NULL
"2","8","","2018-11-08 13:43:52.863000",NULL,NULL,NULL,"0","DELETE","PARTICIPANT_LIST",NULL,NULL
"2","8","","2018-11-08 13:43:52.851000",NULL,NULL,NULL,"0","DELETE","PARTICIPANT_SERVICE_ASSIGNMENT",NULL,NULL
"2","8","","2018-11-08 13:43:52.838000",NULL,NULL,NULL,"0","DELETE","PARTICIPANT_SERVICE_SETTING",NULL,NULL
