"ROLE_ID","PERMISSION_ID","ACCESS_RIGHT","CREATE_DATE","CREATOR_ACC_ID","UPDATE_DATE","UPDATE_BY_ACC_ID","OPTLOCK_VER","PERMISSION_NAME","FUNCTION_CODE","BEFORE_ACTIVE","AFTER_ACTIVE"
"4","256","D","2018-11-07 15:28:23.159000",NULL,"2018-11-09 17:58:16.259000","4028816958dd6d840158e1a181f90002","3","CHANGE STATUS","USER_ACCOUNT","NACT","NACT"
"4","512","D","2018-11-09 17:58:10.979000",NULL,"2018-11-09 17:58:16.262000","4028816958dd6d840158e1a181f90002","1","RESET PASSWORD","USER_ACCOUNT","NACT","NACT"
"4","1024","D","2018-11-09 17:58:10.982000",NULL,"2018-11-09 17:58:16.265000","4028816958dd6d840158e1a181f90002","1","RE-SEND ACTIVATIOR EMAIL","USER_ACCOUNT","NACT","NACT"
"5","1","D","2018-11-09 17:57:56.346000",NULL,"2018-11-09 17:57:59.819000","4028816958dd6d840158e1a181f90002","1","CREATE","USER_ACCOUNT","NACT","NACT"
"5","1","D","2018-11-09 17:57:56.335000",NULL,"2018-11-09 17:57:59.849000","4028816958dd6d840158e1a181f90002","1","CREATE","USER_ROLE","NACT","NACT"
"5","2","D","2018-11-09 17:57:56.349000",NULL,"2018-11-09 17:57:59.822000","4028816958dd6d840158e1a181f90002","1","VIEW","USER_ACCOUNT","NACT","NACT"
"5","2","D","2018-11-09 17:57:56.338000",NULL,"2018-11-09 17:57:59.851000","4028816958dd6d840158e1a181f90002","1","VIEW","USER_ROLE","NACT","NACT"
"5","4","D","2018-11-09 17:57:56.352000",NULL,"2018-11-09 17:57:59.826000","4028816958dd6d840158e1a181f90002","1","EDIT","USER_ACCOUNT","NACT","NACT"
"5","4","D","2018-11-09 17:57:56.341000",NULL,"2018-11-09 17:57:59.854000","4028816958dd6d840158e1a181f90002","1","EDIT","USER_ROLE","NACT","NACT"
"5","8","D","2018-11-09 17:57:56.358000",NULL,"2018-11-09 17:57:59.829000","4028816958dd6d840158e1a181f90002","1","DELETE","USER_ACCOUNT","NACT","NACT"
"5","8","D","2018-11-09 17:57:56.343000",NULL,"2018-11-09 17:57:59.857000","4028816958dd6d840158e1a181f90002","1","DELETE","USER_ROLE","NACT","NACT"
"5","64","D","2018-11-09 17:57:56.361000",NULL,"2018-11-09 17:57:59.832000","4028816958dd6d840158e1a181f90002","1","ASSIGN USER ROLE","USER_ACCOUNT","NACT","NACT"
"5","256","D","2018-11-09 17:57:56.367000",NULL,"2018-11-09 17:57:59.838000","4028816958dd6d840158e1a181f90002","1","CHANGE STATUS","USER_ACCOUNT","NACT","NACT"
"5","512","D","2018-11-09 17:57:56.370000",NULL,"2018-11-09 17:57:59.840000","4028816958dd6d840158e1a181f90002","1","RESET PASSWORD","USER_ACCOUNT","NACT","NACT"
"5","1024","D","2018-11-09 17:57:56.373000",NULL,"2018-11-09 17:57:59.843000","4028816958dd6d840158e1a181f90002","1","RE-SEND ACTIVATIOR EMAIL","USER_ACCOUNT","NACT","NACT"
"6","1","D","2018-11-09 17:57:50.602000",NULL,"2018-11-09 17:57:54.198000","4028816958dd6d840158e1a181f90002","1","CREATE","USER_ACCOUNT","NACT","NACT"
"6","1","D","2018-11-09 17:57:50.593000",NULL,"2018-11-09 17:57:54.226000","4028816958dd6d840158e1a181f90002","1","CREATE","USER_ROLE","NACT","NACT"
"6","2","D","2018-11-09 17:57:50.604000",NULL,"2018-11-09 17:57:54.201000","4028816958dd6d840158e1a181f90002","1","VIEW","USER_ACCOUNT","NACT","NACT"
"6","2","D","2018-11-09 17:57:50.596000",NULL,"2018-11-09 17:57:54.229000","4028816958dd6d840158e1a181f90002","1","VIEW","USER_ROLE","NACT","NACT"
"6","4","D","2018-11-09 17:57:50.607000",NULL,"2018-11-09 17:57:54.204000","4028816958dd6d840158e1a181f90002","1","EDIT","USER_ACCOUNT","NACT","NACT"
"6","4","D","2018-11-09 17:57:50.597000",NULL,"2018-11-09 17:57:54.232000","4028816958dd6d840158e1a181f90002","1","EDIT","USER_ROLE","NACT","NACT"
"6","8","D","2018-11-09 17:57:50.609000",NULL,"2018-11-09 17:57:54.207000","4028816958dd6d840158e1a181f90002","1","DELETE","USER_ACCOUNT","NACT","NACT"
"6","8","D","2018-11-09 17:57:50.600000",NULL,"2018-11-09 17:57:54.234000","4028816958dd6d840158e1a181f90002","1","DELETE","USER_ROLE","NACT","NACT"
"6","64","D","2018-11-09 17:57:50.612000",NULL,"2018-11-09 17:57:54.210000","4028816958dd6d840158e1a181f90002","1","ASSIGN USER ROLE","USER_ACCOUNT","NACT","NACT"
"6","256","D","2018-11-09 17:57:50.616000",NULL,"2018-11-09 17:57:54.215000","4028816958dd6d840158e1a181f90002","1","CHANGE STATUS","USER_ACCOUNT","NACT","NACT"
"6","512","D","2018-11-09 17:57:50.619000",NULL,"2018-11-09 17:57:54.218000","4028816958dd6d840158e1a181f90002","1","RESET PASSWORD","USER_ACCOUNT","NACT","NACT"
"6","1024","D","2018-11-09 17:57:50.621000",NULL,"2018-11-09 17:57:54.221000","4028816958dd6d840158e1a181f90002","1","RE-SEND ACTIVATIOR EMAIL","USER_ACCOUNT","NACT","NACT"
