"ROLE_ID","PERMISSION_ID","ACCESS_RIGHT","CREATE_DATE","CREATOR_ACC_ID","UPDATE_DATE","UPDATE_BY_ACC_ID","OPTLOCK_VER","PERMISSION_NAME","FUNCTION_CODE","BEFORE_ACTIVE","AFTER_ACTIVE"
"13","8","E","2018-12-05 13:45:56.690000","4028816958dd6d840158e1a181f90000","2018-12-21 11:21:29.514000","4028816958dd6d840158e1a181f90002","6","DELETE","VOID_CHARGE_FEE","NACT","NACT"
"13","64","","2018-12-05 13:45:56.708000","4028816958dd6d840158e1a181f90000","2018-12-21 11:21:29.446000","4028816958dd6d840158e1a181f90002","6","ASSIGN USER ROLE","USER_ACCOUNT","NACT","NACT"
"13","256","","2018-12-05 13:45:56.712000","4028816958dd6d840158e1a181f90000","2018-12-21 11:21:29.449000","4028816958dd6d840158e1a181f90002","6","CHANGE STATUS","USER_ACCOUNT","NACT","NACT"
"14","1","E","2018-12-05 13:46:23.148000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.403000","4028816958dd6d840158e1a181f90002","2","CREATE","ENQUIRY_ORDER_DETAIL","NACT","NACT"
"14","1","E","2018-12-05 13:46:23.166000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.416000","4028816958dd6d840158e1a181f90002","2","CREATE","ENQUIRY_ORDER_LISTING","NACT","NACT"
"14","1","E","2018-12-19 13:49:48.000000","4028816958dd6d840158e1a181f90000","2018-12-19 13:49:48.000000","4028816958dd6d840158e1a181f90002","2","CREATE","PREPRODUCTION","NACT","NACT"
"14","1","E","2018-12-19 13:49:41.000000","4028816958dd6d840158e1a181f90000","2018-12-19 13:49:41.000000","4028816958dd6d840158e1a181f90002","2","CREATE","PRODUCTION","NACT","NACT"
"14","1","","2018-12-05 13:46:23.232000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.469000","4028816958dd6d840158e1a181f90002","2","CREATE","USER_ACCOUNT","NACT","NACT"
"14","1","","2018-12-05 13:46:23.255000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.487000","4028816958dd6d840158e1a181f90002","2","CREATE","USER_ROLE","NACT","NACT"
"14","1","E","2018-12-05 13:46:23.184000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.429000","4028816958dd6d840158e1a181f90002","2","CREATE","VOID_CHARGE","NACT","NACT"
"14","1","E","2018-12-05 13:46:23.201000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.443000","4028816958dd6d840158e1a181f90002","2","CREATE","VOID_CHARGE & CHARGE_FEE","NACT","NACT"
"14","1","E","2018-12-05 13:46:23.217000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.456000","4028816958dd6d840158e1a181f90002","2","CREATE","VOID_CHARGE_FEE","NACT","NACT"
"14","2","E","2018-12-05 13:46:23.152000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.405000","4028816958dd6d840158e1a181f90002","2","VIEW","ENQUIRY_ORDER_DETAIL","NACT","NACT"
"14","2","E","2018-12-05 13:46:23.170000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.419000","4028816958dd6d840158e1a181f90002","2","VIEW","ENQUIRY_ORDER_LISTING","NACT","NACT"
"14","2","","2018-12-05 13:46:23.235000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.471000","4028816958dd6d840158e1a181f90002","2","VIEW","USER_ACCOUNT","NACT","NACT"
"14","2","","2018-12-05 13:46:23.258000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.489000","4028816958dd6d840158e1a181f90002","2","VIEW","USER_ROLE","NACT","NACT"
"14","2","E","2018-12-05 13:46:23.187000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.432000","4028816958dd6d840158e1a181f90002","2","VIEW","VOID_CHARGE","NACT","NACT"
"14","2","E","2018-12-05 13:46:23.204000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.445000","4028816958dd6d840158e1a181f90002","2","VIEW","VOID_CHARGE & CHARGE_FEE","NACT","NACT"
"14","2","E","2018-12-05 13:46:23.219000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.458000","4028816958dd6d840158e1a181f90002","2","VIEW","VOID_CHARGE_FEE","NACT","NACT"
"14","4","E","2018-12-05 13:46:23.155000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.408000","4028816958dd6d840158e1a181f90002","2","EDIT","ENQUIRY_ORDER_DETAIL","NACT","NACT"
"14","4","E","2018-12-05 13:46:23.173000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.421000","4028816958dd6d840158e1a181f90002","2","EDIT","ENQUIRY_ORDER_LISTING","NACT","NACT"
"14","4","","2018-12-05 13:46:23.238000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.474000","4028816958dd6d840158e1a181f90002","2","EDIT","USER_ACCOUNT","NACT","NACT"
"14","4","","2018-12-05 13:46:23.261000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.492000","4028816958dd6d840158e1a181f90002","2","EDIT","USER_ROLE","NACT","NACT"
"14","4","E","2018-12-05 13:46:23.191000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.435000","4028816958dd6d840158e1a181f90002","2","EDIT","VOID_CHARGE","NACT","NACT"
"14","4","E","2018-12-05 13:46:23.208000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.448000","4028816958dd6d840158e1a181f90002","2","EDIT","VOID_CHARGE & CHARGE_FEE","NACT","NACT"
"14","4","E","2018-12-05 13:46:23.223000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.461000","4028816958dd6d840158e1a181f90002","2","EDIT","VOID_CHARGE_FEE","NACT","NACT"
"14","8","E","2018-12-05 13:46:23.159000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.411000","4028816958dd6d840158e1a181f90002","2","DELETE","ENQUIRY_ORDER_DETAIL","NACT","NACT"
"14","8","E","2018-12-05 13:46:23.177000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.424000","4028816958dd6d840158e1a181f90002","2","DELETE","ENQUIRY_ORDER_LISTING","NACT","NACT"
"14","8","","2018-12-05 13:46:23.241000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.476000","4028816958dd6d840158e1a181f90002","2","DELETE","USER_ACCOUNT","NACT","NACT"
"14","8","","2018-12-05 13:46:23.265000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.495000","4028816958dd6d840158e1a181f90002","2","DELETE","USER_ROLE","NACT","NACT"
"14","8","E","2018-12-05 13:46:23.195000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.437000","4028816958dd6d840158e1a181f90002","2","DELETE","VOID_CHARGE","NACT","NACT"
"14","8","E","2018-12-05 13:46:23.211000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.450000","4028816958dd6d840158e1a181f90002","2","DELETE","VOID_CHARGE & CHARGE_FEE","NACT","NACT"
"14","8","E","2018-12-05 13:46:23.226000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.464000","4028816958dd6d840158e1a181f90002","2","DELETE","VOID_CHARGE_FEE","NACT","NACT"
"14","64","","2018-12-05 13:46:23.244000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.479000","4028816958dd6d840158e1a181f90002","2","ASSIGN USER ROLE","USER_ACCOUNT","NACT","NACT"
"14","256","","2018-12-05 13:46:23.248000","4028816958dd6d840158e1a181f90000","2018-12-06 17:35:10.482000","4028816958dd6d840158e1a181f90002","2","CHANGE STATUS","USER_ACCOUNT","NACT","NACT"
"15","1","E","2018-12-05 13:46:47.531000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.624000","4028816958dd6d840158e1a181f90002","1","CREATE","ENQUIRY_ORDER_DETAIL","NACT","NACT"
"15","1","E","2018-12-05 13:46:47.547000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.664000","4028816958dd6d840158e1a181f90002","1","CREATE","ENQUIRY_ORDER_LISTING","NACT","NACT"
"15","1","E","2018-12-19 13:49:48.000000","4028816958dd6d840158e1a181f90000","2018-12-19 13:49:48.000000","4028816958dd6d840158e1a181f90002","1","CREATE","PREPRODUCTION","NACT","NACT"
"15","1","E","2018-12-19 13:49:41.000000","4028816958dd6d840158e1a181f90000","2018-12-19 13:49:41.000000","4028816958dd6d840158e1a181f90002","1","CREATE","PRODUCTION","NACT","NACT"
"15","1","","2018-12-05 13:46:47.618000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.735000","4028816958dd6d840158e1a181f90002","1","CREATE","USER_ACCOUNT","NACT","NACT"
"15","1","","2018-12-05 13:46:47.641000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.758000","4028816958dd6d840158e1a181f90002","1","CREATE","USER_ROLE","NACT","NACT"
"15","1","E","2018-12-05 13:46:47.564000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.678000","4028816958dd6d840158e1a181f90002","1","CREATE","VOID_CHARGE","NACT","NACT"
"15","1","E","2018-12-05 13:46:47.582000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.692000","4028816958dd6d840158e1a181f90002","1","CREATE","VOID_CHARGE & CHARGE_FEE","NACT","NACT"
"15","1","E","2018-12-05 13:46:47.600000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.706000","4028816958dd6d840158e1a181f90002","1","CREATE","VOID_CHARGE_FEE","NACT","NACT"
"15","2","E","2018-12-05 13:46:47.534000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.627000","4028816958dd6d840158e1a181f90002","1","VIEW","ENQUIRY_ORDER_DETAIL","NACT","NACT"
"15","2","E","2018-12-05 13:46:47.551000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.667000","4028816958dd6d840158e1a181f90002","1","VIEW","ENQUIRY_ORDER_LISTING","NACT","NACT"
"15","2","","2018-12-05 13:46:47.621000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.738000","4028816958dd6d840158e1a181f90002","1","VIEW","USER_ACCOUNT","NACT","NACT"
"15","2","","2018-12-05 13:46:47.645000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.762000","4028816958dd6d840158e1a181f90002","1","VIEW","USER_ROLE","NACT","NACT"
"15","2","E","2018-12-05 13:46:47.568000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.681000","4028816958dd6d840158e1a181f90002","1","VIEW","VOID_CHARGE","NACT","NACT"
"15","2","E","2018-12-05 13:46:47.586000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.695000","4028816958dd6d840158e1a181f90002","1","VIEW","VOID_CHARGE & CHARGE_FEE","NACT","NACT"
"15","2","E","2018-12-05 13:46:47.603000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.723000","4028816958dd6d840158e1a181f90002","1","VIEW","VOID_CHARGE_FEE","NACT","NACT"
"15","4","E","2018-12-05 13:46:47.537000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.633000","4028816958dd6d840158e1a181f90002","1","EDIT","ENQUIRY_ORDER_DETAIL","NACT","NACT"
"15","4","E","2018-12-05 13:46:47.554000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.670000","4028816958dd6d840158e1a181f90002","1","EDIT","ENQUIRY_ORDER_LISTING","NACT","NACT"
"15","4","","2018-12-05 13:46:47.624000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.741000","4028816958dd6d840158e1a181f90002","1","EDIT","USER_ACCOUNT","NACT","NACT"
"15","4","","2018-12-05 13:46:47.648000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.767000","4028816958dd6d840158e1a181f90002","1","EDIT","USER_ROLE","NACT","NACT"
"15","4","E","2018-12-05 13:46:47.571000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.684000","4028816958dd6d840158e1a181f90002","1","EDIT","VOID_CHARGE","NACT","NACT"
"15","4","E","2018-12-05 13:46:47.589000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.698000","4028816958dd6d840158e1a181f90002","1","EDIT","VOID_CHARGE & CHARGE_FEE","NACT","NACT"
"15","4","E","2018-12-05 13:46:47.607000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.726000","4028816958dd6d840158e1a181f90002","1","EDIT","VOID_CHARGE_FEE","NACT","NACT"
"15","8","E","2018-12-05 13:46:47.541000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.636000","4028816958dd6d840158e1a181f90002","1","DELETE","ENQUIRY_ORDER_DETAIL","NACT","NACT"
"15","8","E","2018-12-05 13:46:47.558000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.673000","4028816958dd6d840158e1a181f90002","1","DELETE","ENQUIRY_ORDER_LISTING","NACT","NACT"
"15","8","","2018-12-05 13:46:47.627000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.743000","4028816958dd6d840158e1a181f90002","1","DELETE","USER_ACCOUNT","NACT","NACT"
"15","8","","2018-12-05 13:46:47.652000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.770000","4028816958dd6d840158e1a181f90002","1","DELETE","USER_ROLE","NACT","NACT"
"15","8","E","2018-12-05 13:46:47.575000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.686000","4028816958dd6d840158e1a181f90002","1","DELETE","VOID_CHARGE","NACT","NACT"
"15","8","E","2018-12-05 13:46:47.593000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.700000","4028816958dd6d840158e1a181f90002","1","DELETE","VOID_CHARGE & CHARGE_FEE","NACT","NACT"
"15","8","E","2018-12-05 13:46:47.610000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.729000","4028816958dd6d840158e1a181f90002","1","DELETE","VOID_CHARGE_FEE","NACT","NACT"
"15","64","","2018-12-05 13:46:47.631000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.746000","4028816958dd6d840158e1a181f90002","1","ASSIGN USER ROLE","USER_ACCOUNT","NACT","NACT"
"15","256","","2018-12-05 13:46:47.635000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:29.750000","4028816958dd6d840158e1a181f90002","1","CHANGE STATUS","USER_ACCOUNT","NACT","NACT"
"16","1","E","2018-12-05 13:47:08.925000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.589000","4028816958dd6d840158e1a181f90002","1","CREATE","ENQUIRY_ORDER_DETAIL","NACT","NACT"
"16","1","E","2018-12-05 13:47:08.940000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.603000","4028816958dd6d840158e1a181f90002","1","CREATE","ENQUIRY_ORDER_LISTING","NACT","NACT"
"16","1","E","2018-12-19 13:49:48.000000","4028816958dd6d840158e1a181f90000","2018-12-19 13:49:48.000000","4028816958dd6d840158e1a181f90002","1","CREATE","PREPRODUCTION","NACT","NACT"
"16","1","E","2018-12-19 13:49:41.000000","4028816958dd6d840158e1a181f90000","2018-12-19 13:49:41.000000","4028816958dd6d840158e1a181f90002","1","CREATE","PRODUCTION","NACT","NACT"
"16","1","","2018-12-05 13:47:09.011000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.670000","4028816958dd6d840158e1a181f90002","1","CREATE","USER_ACCOUNT","NACT","NACT"
"16","1","","2018-12-05 13:47:09.034000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.693000","4028816958dd6d840158e1a181f90002","1","CREATE","USER_ROLE","NACT","NACT"
"16","1","E","2018-12-05 13:47:08.959000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.618000","4028816958dd6d840158e1a181f90002","1","CREATE","VOID_CHARGE","NACT","NACT"
"16","1","E","2018-12-05 13:47:08.975000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.635000","4028816958dd6d840158e1a181f90002","1","CREATE","VOID_CHARGE & CHARGE_FEE","NACT","NACT"
"16","1","E","2018-12-05 13:47:08.995000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.652000","4028816958dd6d840158e1a181f90002","1","CREATE","VOID_CHARGE_FEE","NACT","NACT"
"16","2","E","2018-12-05 13:47:08.928000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.592000","4028816958dd6d840158e1a181f90002","1","VIEW","ENQUIRY_ORDER_DETAIL","NACT","NACT"
"16","2","E","2018-12-05 13:47:08.944000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.606000","4028816958dd6d840158e1a181f90002","1","VIEW","ENQUIRY_ORDER_LISTING","NACT","NACT"
"16","2","","2018-12-05 13:47:09.014000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.674000","4028816958dd6d840158e1a181f90002","1","VIEW","USER_ACCOUNT","NACT","NACT"
"16","2","","2018-12-05 13:47:09.039000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.697000","4028816958dd6d840158e1a181f90002","1","VIEW","USER_ROLE","NACT","NACT"
"16","2","E","2018-12-05 13:47:08.963000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.621000","4028816958dd6d840158e1a181f90002","1","VIEW","VOID_CHARGE","NACT","NACT"
"16","2","E","2018-12-05 13:47:08.979000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.638000","4028816958dd6d840158e1a181f90002","1","VIEW","VOID_CHARGE & CHARGE_FEE","NACT","NACT"
"16","2","E","2018-12-05 13:47:08.998000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.655000","4028816958dd6d840158e1a181f90002","1","VIEW","VOID_CHARGE_FEE","NACT","NACT"
"16","4","E","2018-12-05 13:47:08.931000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.594000","4028816958dd6d840158e1a181f90002","1","EDIT","ENQUIRY_ORDER_DETAIL","NACT","NACT"
"16","4","E","2018-12-05 13:47:08.947000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.609000","4028816958dd6d840158e1a181f90002","1","EDIT","ENQUIRY_ORDER_LISTING","NACT","NACT"
"16","4","","2018-12-05 13:47:09.018000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.677000","4028816958dd6d840158e1a181f90002","1","EDIT","USER_ACCOUNT","NACT","NACT"
"16","4","","2018-12-05 13:47:09.042000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.700000","4028816958dd6d840158e1a181f90002","1","EDIT","USER_ROLE","NACT","NACT"
"16","4","E","2018-12-05 13:47:08.965000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.624000","4028816958dd6d840158e1a181f90002","1","EDIT","VOID_CHARGE","NACT","NACT"
"16","4","E","2018-12-05 13:47:08.983000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.641000","4028816958dd6d840158e1a181f90002","1","EDIT","VOID_CHARGE & CHARGE_FEE","NACT","NACT"
"16","4","E","2018-12-05 13:47:09.001000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.660000","4028816958dd6d840158e1a181f90002","1","EDIT","VOID_CHARGE_FEE","NACT","NACT"
"16","8","E","2018-12-05 13:47:08.934000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.597000","4028816958dd6d840158e1a181f90002","1","DELETE","ENQUIRY_ORDER_DETAIL","NACT","NACT"
"16","8","E","2018-12-05 13:47:08.950000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.612000","4028816958dd6d840158e1a181f90002","1","DELETE","ENQUIRY_ORDER_LISTING","NACT","NACT"
"16","8","","2018-12-05 13:47:09.022000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.680000","4028816958dd6d840158e1a181f90002","1","DELETE","USER_ACCOUNT","NACT","NACT"
"16","8","","2018-12-05 13:47:09.045000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.703000","4028816958dd6d840158e1a181f90002","1","DELETE","USER_ROLE","NACT","NACT"
"16","8","E","2018-12-05 13:47:08.968000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.629000","4028816958dd6d840158e1a181f90002","1","DELETE","VOID_CHARGE","NACT","NACT"
"16","8","E","2018-12-05 13:47:08.987000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.645000","4028816958dd6d840158e1a181f90002","1","DELETE","VOID_CHARGE & CHARGE_FEE","NACT","NACT"
"16","8","E","2018-12-05 13:47:09.005000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.663000","4028816958dd6d840158e1a181f90002","1","DELETE","VOID_CHARGE_FEE","NACT","NACT"
"16","64","","2018-12-05 13:47:09.025000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.683000","4028816958dd6d840158e1a181f90002","1","ASSIGN USER ROLE","USER_ACCOUNT","NACT","NACT"
"16","256","","2018-12-05 13:47:09.028000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:43.687000","4028816958dd6d840158e1a181f90002","1","CHANGE STATUS","USER_ACCOUNT","NACT","NACT"
"17","1","E","2018-12-05 13:47:34.863000","4028816958dd6d840158e1a181f90000","2018-12-06 14:24:57.107000","4028816958dd6d840158e1a181f90002","1","CREATE","ENQUIRY_ORDER_DETAIL","NACT","NACT"
