"ROLE_ID","PERMISSION_ID","ACCESS_RIGHT","CREATE_DATE","CREATOR_ACC_ID","UPDATE_DATE","UPDATE_BY_ACC_ID","OPTLOCK_VER","PERMISSION_NAME","FUNCTION_CODE","BEFORE_ACTIVE","AFTER_ACTIVE"
"6","1","E","2018-08-15 13:51:50",,"2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","1","CREATE","USER_ROLE","ACT","ACT"
"6","2","E","2018-08-15 13:51:50",,"2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","1","VIEW","USER_ROLE","ACT","ACT"
"6","4","E","2018-08-15 13:51:50",,"2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","1","EDIT","USER_ROLE","ACT","ACT"
"6","8","E","2018-08-15 13:51:50",,"2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","1","DELETE","USER_ROLE","ACT","ACT"
"6","2","D","2018-08-15 13:51:50",,"2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","1","VIEW","SMS_SERVICE_PROVIDER_REPORT","NACT","NACT"
"6","2","D","2018-08-15 13:51:50",,"2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","1","VIEW","SMS_SERVICE_REPORT_SENT","NACT","NACT"
"6","2","D","2018-08-15 13:51:50",,"2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","1","VIEW","SMS_SERVICE_REPORT_SENDER","NACT","NACT"
"6","2","D","2018-08-15 13:51:50",,"2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","1","VIEW","SMS_SERVICE_TOTAL_DAILY","NACT","NACT"
"6","2","D","2018-08-15 13:51:50",,"2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","1","VIEW","SMS_SERVICE_TOTAL_MONTH","NACT","NACT"
"6","2","D","2018-08-15 13:51:50",,"2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","1","VIEW","SMS_SERVICE_PROVIDER","NACT","NACT"
"6","4","D","2018-08-15 13:51:50",,"2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","1","EDIT","SMS_SERVICE_PROVIDER","NACT","NACT"
"3","1","E","2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","1","CREATE","USER_ACCOUNT","ACT","ACT"
"3","2","E","2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","1","VIEW","USER_ACCOUNT","ACT","ACT"
"3","4","E","2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","1","EDIT","USER_ACCOUNT","ACT","ACT"
"3","8","E","2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","1","DELETE","USER_ACCOUNT","ACT","ACT"
"3","64","D","2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","1","ASSIGN USER ROLE","USER_ACCOUNT","NACT","NACT"
"3","128","E","2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","1","SSO CONECTION","USER_ACCOUNT","ACT","ACT"
"3","256","E","2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:50","4028816958dd6d840158e1a181f90005","1","CHANGE STATUS","USER_ACCOUNT","ACT","ACT"
"3","512","E","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","RESET PASSWORD","USER_ACCOUNT","ACT","ACT"
"3","1024","E","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","RE-SEND ACTIVATIOR EMAIL","USER_ACCOUNT","ACT","ACT"
"3","1","D","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","CREATE","USER_ROLE","NACT","NACT"
"3","2","D","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","VIEW","USER_ROLE","NACT","NACT"
"3","4","D","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","EDIT","USER_ROLE","NACT","NACT"
"3","8","D","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","DELETE","USER_ROLE","NACT","NACT"
"3","2","D","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","2018-08-15 13:51:51","4028816958dd6d840158e1a181f90005","1","VIEW","SMS_SERVICE_PROVIDER_REPORT","NACT","NACT"
